Ocupacion,Years_Trabajados,Tipo_Trabajo,Ingresos_Mensuales,Tipo_Contrato,Idioma_Casa,Lee_Escribe,Asiste_Asistio,Titulo_Alcanzado,Indice_pobreza,Condicion_pobreza
9,6,2,2340000,4,2,1,1,,3,0
7,9,2,3510000,4,2,1,1,,3,0
9,0,2,2000000,4,3,1,1,,3,0
9,0,2,2200000,1,3,1,1,,3,0
5,2,2,2300000,1,2,1,1,,2,1
9,0,6,1500000,4,2,1,1,,3,0
5,2,2,2400000,4,2,1,1,,3,0
2,9,2,3600000,3,3,1,1,,3,0
4,0,2,2500000,3,3,1,1,,3,0
5,2,1,2200000,1,2,1,1,6,3,0
5,2,1,2200000,1,2,1,1,6,3,0
5,7,2,1200000,4,3,1,1,,3,0
9,0,2,800000,4,2,1,1,,3,0
9,0,2,2400000,4,2,1,1,,3,0
5,5,6,3000000,4,3,1,1,14,3,0
4,20,1,2500000,1,2,1,1,,3,0
9,1,2,2000000,4,2,1,1,,3,0
8,8,2,3000000,4,2,1,1,,3,0
1,7,2,2600000,3,3,1,1,1,3,0
7,0,2,2600000,3,3,1,1,,3,0
2,23,1,6000000,1,3,1,1,1,3,0
7,30,2,3000000,1,2,1,1,,3,0
9,1,2,2437000,1,3,1,1,,3,0
2,17,1,3600000,1,2,1,1,3,3,0
7,1,2,2600000,4,2,1,1,,3,0
3,3,2,2200000,1,2,1,1,,3,0
5,0,2,1500000,3,2,1,1,,3,0
5,8,2,2500000,4,2,1,1,,3,0
9,10,6,480000,4,2,1,1,,2,1
9,29,2,1540000,4,1,2,1,,3,0
9,0,2,1400000,4,1,1,1,,3,0
5,0,6,800000,4,1,1,1,,3,0
9,3,2,2340000,4,1,1,1,,3,0
9,24,6,560000,4,2,1,1,,3,0
8,23,2,2300000,3,1,1,1,,3,0
4,7,2,3000000,4,1,1,1,,3,0
9,18,6,1600000,4,1,1,1,,3,0
9,34,6,600000,4,2,1,1,,3,0
7,3,2,1200000,4,3,1,1,,3,0
9,18,6,1400000,4,3,1,1,,3,0
6,20,2,2600000,4,3,1,1,,3,0
5,2,2,1440000,4,2,1,1,,3,0
5,6,1,3000000,1,1,1,1,6,3,0
9,12,2,2600000,1,2,1,1,,3,0
3,4,2,0,4,2,1,1,,3,0
1,4,2,3500000,1,2,1,1,1,3,0
9,0,2,2500000,4,2,1,1,,3,0
2,5,1,2200000,1,3,1,1,10,3,0
4,8,2,3500000,1,3,1,1,1,3,0
5,15,1,4807580,1,3,1,1,6,3,0
2,24,1,5027366,1,2,1,1,9,3,0
9,2,2,1920000,4,2,1,1,,3,0
5,26,1,7317240,1,2,1,1,10,3,0
2,6,1,5280000,1,2,1,1,1,3,0
2,25,1,11911704,1,3,1,1,10,3,0
2,28,1,5460000,1,3,1,1,10,3,0
4,5,2,2400000,3,3,1,1,,3,0
5,3,2,2400000,4,3,1,1,14,3,0
9,18,6,1000000,4,3,1,1,,3,0
3,13,1,2579600,1,2,1,1,1,3,0
4,5,1,2550307,2,2,1,1,,3,0
9,3,6,1000000,4,2,1,1,,2,1
1,0,2,2344650,1,2,1,1,,3,0
8,0,2,2000000,4,2,1,1,,3,0
7,2,2,1600000,4,2,1,1,,3,0
9,13,1,1600000,3,1,1,1,,3,0
9,1,2,1680000,4,1,1,1,,3,0
9,30,6,1000000,4,2,1,1,,3,0
2,5,1,2000000,1,2,1,1,1,3,0
2,4,2,3500000,3,2,1,1,1,3,0
5,13,2,1600000,1,3,1,1,,3,0
3,5,2,1500000,1,2,1,1,,2,1
1,2,1,2614000,1,3,1,1,1,3,0
2,16,1,5661264,1,3,1,1,9,3,0
9,23,6,600000,4,1,1,1,,2,1
9,0,1,1160000,3,2,1,1,,2,1
5,2,1,2439174,1,1,1,1,6,3,0
9,18,2,2800000,4,2,1,1,,3,0
5,16,2,1400000,4,1,1,1,,3,0
5,2,2,1200000,1,3,1,1,14,3,0
5,6,2,1200000,4,3,1,1,,3,0
3,2,2,2680373,3,2,1,1,1,3,0
3,5,2,4000000,1,3,1,1,1,3,0
4,12,2,3000000,1,3,1,1,1,3,0
4,6,1,2000000,3,2,1,1,7,3,0
7,11,2,2000000,4,2,1,1,,3,0
2,10,1,2300000,1,3,1,1,1,3,0
7,1,2,1600000,4,2,1,1,,3,0
3,10,1,2500000,1,2,1,1,1,3,0
9,35,6,800000,4,3,1,1,,3,0
4,0,2,1800000,4,3,1,1,,3,0
4,1,1,2000000,1,2,1,1,14,3,0
2,15,1,12000000,1,3,1,1,1,3,0
7,0,2,1200000,4,2,1,1,,3,0
5,8,2,2500000,4,2,1,1,,2,1
7,0,2,1400000,4,2,1,1,5,2,1
5,2,2,1200000,3,1,1,1,,3,0
2,19,1,2792160,1,1,1,1,10,3,0
7,2,2,1000000,4,3,1,1,14,3,0
4,6,1,2550307,3,3,1,1,7,3,0
1,16,2,3600000,1,3,1,1,1,3,0
5,4,2,2500000,1,3,1,1,14,3,0
2,24,1,7522550,1,3,1,1,10,3,0
5,0,2,1000000,4,3,1,1,1,3,0
4,1,1,3240000,2,3,1,1,1,3,0
9,22,2,900000,4,2,1,1,,3,0
7,9,2,4000000,4,2,1,1,14,3,0
3,3,2,2500000,4,2,1,1,1,3,0
8,13,2,2400000,4,2,1,1,,3,0
4,17,2,1700000,3,2,1,1,14,3,0
5,8,2,1830000,1,2,1,1,,3,0
3,7,2,6500000,1,3,1,1,1,3,0
1,5,1,2500000,3,3,1,1,,3,0
5,0,6,800000,4,3,1,1,,3,0
3,13,1,2500000,1,3,1,1,1,3,0
5,0,2,1200000,3,3,1,1,1,3,0
8,12,2,3500000,4,3,1,1,,3,0
2,4,1,4200000,1,2,1,1,14,3,0
3,2,2,2800000,1,2,1,1,1,3,0
9,13,6,800000,4,1,1,1,,3,0
4,3,2,1200000,1,2,1,1,1,3,0
3,3,2,6000000,2,3,1,1,10,3,0
5,3,2,2000000,4,3,1,1,14,3,0
2,5,1,5300000,1,2,1,1,1,3,0
5,6,2,1200000,4,3,1,1,14,3,0
2,15,1,4000000,1,3,1,1,1,3,0
9,6,1,2200000,3,3,1,1,14,3,0
4,4,1,2200000,1,3,1,1,14,3,0
9,0,2,2000000,4,2,1,1,,3,0
3,17,1,3580000,1,2,1,1,14,3,0
5,20,2,1500000,4,2,1,1,14,3,0
5,3,2,1000000,4,2,1,1,,3,0
4,7,1,2580000,1,2,1,1,1,3,0
9,1,2,1200000,4,1,1,1,14,3,0
7,10,2,2000000,4,3,1,1,,2,1
9,2,6,240000,4,3,1,1,14,2,1
3,11,2,4000000,1,3,1,1,,3,0
5,4,2,1400000,4,2,1,1,,3,0
8,1,2,2350000,4,2,1,1,7,3,0
1,3,2,2600000,4,2,1,1,,3,0
5,5,2,2370000,3,3,1,1,,3,0
1,4,1,2550307,2,3,1,1,1,3,0
9,10,1,4068750,1,2,1,1,1,3,0
2,13,1,2044000,1,2,1,1,1,3,0
7,8,2,1200000,4,2,1,1,,3,0
2,2,1,3320000,3,2,1,1,1,3,0
2,20,1,5500000,1,3,1,1,9,3,0
2,17,1,3500000,1,3,1,1,1,3,0
8,2,1,2350000,3,2,1,1,,3,0
9,0,2,1500000,4,2,1,1,,3,0
8,3,2,1800000,1,2,1,1,,3,0
9,15,2,2500000,1,2,1,1,14,2,1
7,20,2,2160000,4,2,1,1,,3,0
9,1,6,800000,4,2,1,1,,3,0
3,0,2,2000000,4,2,1,1,,3,0
9,10,2,1200000,4,2,1,1,14,3,0
5,1,2,1200000,4,2,1,1,7,3,0
9,0,2,1600000,4,2,1,1,,3,0
9,14,2,2400000,1,1,1,1,,3,0
1,3,2,2922000,1,1,1,1,1,3,0
1,7,2,2444000,1,1,1,1,1,3,0
8,15,2,2400000,1,2,1,1,,3,0
7,4,2,1800000,4,2,1,1,,3,0
7,9,2,2500000,4,2,1,1,,3,0
7,12,2,2400000,4,2,1,1,,3,0
9,24,2,2600000,1,2,1,1,,3,0
4,12,1,3155400,1,2,1,1,14,3,0
9,5,1,2500000,3,2,1,1,14,3,0
9,2,6,1000000,4,3,1,1,,3,0
7,30,2,800000,4,2,1,1,,3,0
9,32,6,600000,4,3,1,1,,3,0
3,5,2,600000,3,2,1,1,,2,1
9,2,2,2500000,3,3,1,1,,2,1
7,30,2,2600000,3,1,1,1,,3,0
2,10,2,2000000,2,3,1,1,1,3,0
7,0,2,1000000,4,3,1,1,,2,1
5,5,2,1000000,4,2,1,1,,3,0
5,16,2,1800000,3,3,1,1,,3,0
9,16,2,1820000,3,3,1,1,,3,0
7,10,2,2320500,3,2,1,1,,3,0
5,1,2,1000000,4,2,1,1,,2,1
5,14,2,2550000,4,2,1,1,,3,0
5,0,2,1200000,4,2,1,1,,3,0
9,0,6,1600000,4,2,1,1,,2,1
5,20,2,2480000,1,2,1,1,,3,0
5,0,1,800000,3,1,1,1,,3,0
6,1,2,1200000,4,1,1,1,,3,0
9,25,2,1000000,4,1,1,1,,3,0
4,1,2,1800000,1,3,1,1,1,3,0
8,7,2,3000000,4,3,1,1,14,3,0
6,8,2,700000,3,1,1,1,,3,0
9,2,2,800000,4,1,1,1,,3,0
2,2,1,3650000,3,2,1,1,1,3,0
9,5,6,1000000,4,1,1,1,,3,0
3,2,2,1000000,3,2,1,1,4,3,0
7,0,2,400000,4,1,1,1,,3,0
4,1,1,2500000,3,3,1,1,1,3,0
5,2,2,800000,4,2,1,1,14,3,0
5,2,2,1000000,4,2,1,1,,2,1
9,20,6,350000,4,3,1,1,,3,0
9,1,6,300000,4,2,1,1,,3,0
7,10,2,1200000,4,2,1,1,,3,0
6,23,2,1200000,4,2,1,1,,3,0
5,8,2,400000,3,1,1,1,,3,0
6,10,2,120000,4,2,1,1,,3,0
5,2,2,800000,4,1,1,1,,3,0
6,20,2,1250000,4,1,1,1,,2,1
5,15,2,550000,4,1,1,1,,2,1
9,15,6,200000,4,2,1,1,,2,1
2,9,1,4200000,1,2,1,1,4,2,1
9,0,2,1320000,4,1,1,1,,2,1
9,7,2,1800000,4,2,1,1,,3,0
7,0,2,400000,4,1,1,1,,2,1
9,1,6,700000,4,1,1,1,14,3,0
8,15,1,1500000,3,1,1,1,,3,0
7,27,2,2500000,4,1,1,1,,3,0
1,1,1,1000000,3,2,1,1,,2,1
5,7,2,600000,4,2,1,1,,3,0
5,5,6,700000,4,1,1,1,,3,0
9,0,6,160000,4,1,1,1,,2,1
7,15,2,1000000,4,1,1,1,,3,0
4,7,1,2142258,1,2,1,1,1,3,0
7,0,2,600000,4,1,1,1,,2,1
9,3,2,1200000,4,1,1,1,,3,0
3,20,1,2600000,3,1,1,1,7,3,0
5,14,1,4565000,1,2,1,1,6,3,0
9,3,6,400000,4,1,2,1,,1,1
9,0,7,640000,4,1,1,1,,3,0
2,6,1,4300000,2,1,1,1,1,3,0
2,10,1,8000000,1,2,1,1,10,3,0
2,3,1,4500000,1,3,1,1,14,3,0
2,18,1,6671565,1,2,1,1,1,3,0
7,22,2,1800000,4,1,1,1,,2,1
9,3,6,252000,4,1,1,1,,2,1
9,15,6,700000,4,2,1,1,,3,0
6,18,2,1000000,4,2,1,1,,3,0
3,15,2,850000,4,1,1,1,,2,1
9,7,6,200000,4,1,1,1,,1,1
9,10,2,2400000,4,1,1,1,,3,0
9,0,2,1760000,4,1,1,1,,3,0
7,10,2,4000000,3,1,1,1,,3,0
9,3,6,500000,4,1,1,1,,3,0
7,1,2,500000,4,2,1,1,,3,0
2,20,1,3400000,1,1,1,1,5,3,0
2,23,1,4000000,1,3,1,1,4,3,0
9,0,6,520000,4,1,2,1,,3,0
9,14,2,1400000,4,2,1,1,,3,0
5,17,2,900000,1,1,1,1,,3,0
6,0,2,2200000,4,1,1,1,,3,0
9,0,2,1900000,4,1,1,1,,3,0
6,19,2,2000000,3,1,1,1,,3,0
9,15,6,1250000,4,3,1,1,,2,1
9,0,6,1250000,4,3,1,1,,2,1
6,3,2,1600000,4,1,1,1,,3,0
7,20,2,3000000,4,3,1,1,,3,0
3,4,1,1500000,2,3,1,1,1,3,0
9,2,2,2200000,4,1,1,1,,3,0
5,1,2,2500000,4,3,1,1,,3,0
9,5,2,1200000,4,3,1,1,,3,0
3,1,2,2700000,1,2,1,1,1,3,0
8,3,2,2300000,1,2,1,1,,3,0
8,4,2,3000000,1,2,1,1,,3,0
8,3,2,3000000,1,2,1,1,,3,0
9,12,2,2200000,4,1,1,1,,3,0
6,8,2,2750000,4,2,1,1,,3,0
9,1,6,1980000,4,2,1,1,,3,0
9,0,2,2600000,3,2,1,1,,3,0
7,16,2,1760000,4,1,1,1,,3,0
6,0,2,400000,4,1,1,1,,2,1
8,0,1,1755000,3,1,1,1,,2,1
5,2,6,500000,4,1,1,1,,3,0
1,12,2,1300000,4,1,1,1,1,3,0
9,19,6,300000,4,3,1,1,,2,1
7,0,2,3000000,3,1,1,1,,3,0
8,10,2,3000000,4,3,1,1,,3,0
5,3,2,3360000,4,3,1,1,,3,0
7,18,2,600000,4,1,1,1,,3,0
7,6,2,3200000,4,3,1,1,,3,0
9,0,2,2550000,1,3,1,1,,3,0
1,10,2,5000000,1,3,1,1,1,3,0
5,1,2,3000000,1,1,1,1,,3,0
9,3,2,2600000,1,1,1,1,14,3,0
9,7,2,2500000,4,1,1,1,,3,0
9,10,2,1200000,4,1,1,1,,3,0
5,2,2,1600000,4,1,1,1,,3,0
8,29,2,4000000,4,2,1,1,,3,0
9,5,7,2400000,4,2,1,1,,3,0
9,2,2,1680000,4,2,1,1,,3,0
7,5,2,1000000,4,2,1,1,,2,1
9,15,2,1400000,4,2,1,1,,3,0
9,2,2,5400000,2,3,1,1,14,3,0
2,7,2,3000000,3,3,1,1,1,3,0
5,6,2,2800000,3,3,1,1,,3,0
8,19,2,3300000,3,3,1,1,,3,0
7,8,2,2400000,4,4,1,1,,2,1
8,15,2,2200000,3,2,1,1,,3,0
5,9,2,2200000,3,2,1,1,,3,0
7,9,2,2400000,4,2,1,1,,3,0
5,10,2,2500000,4,1,1,1,,3,0
3,5,2,2300000,3,1,1,1,,3,0
5,13,2,2500000,1,2,1,1,,3,0
4,9,2,3000000,1,2,1,1,,3,0
2,6,1,1200000,1,3,1,1,1,3,0
9,6,6,2000000,4,1,1,1,,3,0
4,5,1,2550000,2,3,1,1,1,3,0
1,18,2,6000000,1,2,1,1,1,3,0
3,8,1,2200000,1,3,1,1,1,3,0
1,2,1,3800000,1,3,1,1,1,3,0
5,1,2,1000000,4,1,1,1,,3,0
9,1,2,2550000,3,1,1,1,,3,0
7,0,2,1680000,4,3,1,1,,3,0
7,20,2,2880000,4,1,1,1,,3,0
5,3,7,2000000,4,2,1,1,,3,0
9,0,7,1400000,4,1,1,1,,3,0
7,0,2,2350000,1,1,1,1,,3,0
5,10,1,1300000,1,3,1,1,,3,0
2,0,1,5000000,1,3,1,1,1,3,0
5,17,1,7000000,1,1,1,1,6,3,0
8,3,2,4000000,4,3,1,1,,3,0
1,15,2,3000000,1,2,1,1,1,3,0
8,17,2,2500000,1,3,1,1,,3,0
9,9,6,800000,4,2,1,1,,3,0
7,5,2,2400000,4,2,1,1,,3,0
5,7,2,3000000,3,3,1,1,,3,0
9,2,6,1600000,4,3,1,1,,3,0
3,10,2,4200000,1,3,1,1,1,3,0
5,3,2,2600000,3,1,1,1,,3,0
9,16,2,2200000,4,1,1,1,,3,0
5,3,2,3500000,3,2,1,1,,3,0
9,5,2,500000,4,2,1,1,,3,0
9,1,2,2800000,4,1,1,1,,3,0
7,1,2,2000000,4,2,1,1,6,3,0
5,6,1,2800000,1,1,1,1,,3,0
5,5,6,1500000,1,1,1,1,,3,0
3,12,2,2800000,4,2,1,1,1,3,0
4,4,2,0,4,3,1,1,,3,0
9,7,2,2500000,4,3,1,1,,3,0
2,10,1,3300000,3,2,1,1,1,3,0
2,19,1,3500000,1,2,1,1,5,3,0
5,21,1,3500000,1,1,1,1,,3,0
5,12,1,4000000,1,3,1,1,6,3,0
7,17,2,3200000,4,1,1,1,,3,0
5,0,2,560000,4,3,1,1,,3,0
9,15,2,2400000,4,2,1,1,,3,0
9,6,7,680000,4,2,1,1,,3,0
9,6,1,4800000,1,3,1,1,,3,0
2,8,2,8000000,3,3,1,1,1,3,0
7,10,2,2400000,4,3,1,1,,3,0
9,3,6,640000,4,3,1,1,,2,1
9,0,2,1400000,4,2,1,1,,2,1
7,0,2,1800000,4,1,1,1,,3,0
7,12,2,2200000,4,3,1,1,,2,1
9,0,2,2300000,3,1,1,1,,3,0
7,1,2,2300000,3,2,1,1,,3,0
5,14,7,3500000,4,3,1,1,,3,0
5,0,6,9000000,4,3,1,1,,3,0
3,0,2,2000000,4,3,1,1,,3,0
9,17,6,1200000,4,2,1,1,,3,0
7,13,2,2000000,4,2,1,1,,3,0
5,6,2,1900000,4,2,1,1,,3,0
5,4,2,2000000,4,2,1,1,,3,0
7,6,2,1800000,4,2,1,1,,3,0
2,12,2,7000000,2,3,1,1,10,3,0
5,10,7,2000000,1,3,1,1,,3,0
5,1,7,2000000,4,3,1,1,,3,0
3,11,1,3000000,1,2,1,1,1,3,0
5,0,2,480000,4,3,1,1,,2,1
7,1,2,2000000,3,1,1,1,,3,0
3,16,2,3800000,1,3,1,1,1,3,0
4,4,2,2300000,3,1,1,1,,2,1
8,1,2,2300000,1,1,1,1,14,2,1
9,2,7,1600000,4,2,1,1,,2,1
9,13,6,1400000,4,1,1,1,,3,0
7,11,2,3600000,4,2,1,1,,3,0
9,4,6,1200000,4,2,1,1,1,3,0
5,11,2,2700000,3,2,1,1,14,3,0
4,3,2,2700000,3,2,1,1,,3,0
5,0,2,2000000,4,2,1,1,,3,0
7,1,2,2000000,4,1,1,1,,3,0
9,10,6,2400000,4,2,1,1,,3,0
5,9,2,7000000,2,3,1,1,1,3,0
1,3,2,3500000,1,3,1,1,1,3,0
2,14,7,4000000,3,4,1,1,1,3,0
2,1,2,2500000,3,3,1,1,1,3,0
7,7,2,2500000,4,3,1,1,,3,0
9,28,2,2400000,4,1,1,1,,3,0
2,0,7,7500000,4,4,1,1,1,3,0
9,2,2,2200000,4,3,1,1,,2,1
5,3,2,2000000,4,1,1,1,7,3,0
7,1,2,2000000,4,2,1,1,7,3,0
9,0,2,2500000,1,2,1,1,,3,0
9,2,2,1500000,4,3,1,1,,3,0
1,20,7,3000000,4,3,1,1,,3,0
7,20,2,1000000,4,1,2,1,,2,1
5,2,7,2000000,4,3,1,1,,3,0
2,15,1,5000000,1,3,1,1,1,3,0
2,5,2,12000000,2,3,1,1,10,3,0
3,4,2,12000000,2,3,1,1,10,3,0
3,1,2,3200000,1,2,1,1,1,3,0
5,5,2,2800000,1,2,1,1,7,3,0
8,10,2,3500000,4,2,1,1,,3,0
1,5,7,6000000,1,3,1,1,1,3,0
5,17,6,2000000,4,1,2,1,,3,0
9,13,6,2000000,4,1,1,1,,3,0
5,0,2,2400000,4,1,1,1,,3,0
9,5,6,2000000,4,1,1,1,,3,0
3,2,2,2500000,4,2,1,1,,3,0
5,9,7,2500000,1,1,1,1,,3,0
5,8,2,2500000,3,2,1,1,,3,0
9,5,6,1200000,4,1,1,1,,2,1
9,7,2,3000000,3,2,1,1,,3,0
5,0,2,1200000,3,1,1,1,,3,0
3,6,1,2500000,3,2,1,1,7,3,0
3,0,2,4000000,1,3,1,1,1,3,0
2,5,2,3000000,1,3,1,1,1,3,0
5,0,2,2500000,4,2,1,1,,3,0
9,20,7,2000000,4,2,1,1,,3,0
7,3,7,2880000,4,1,2,1,,3,0
5,4,2,2500000,4,2,1,1,,3,0
7,10,2,1200000,4,1,1,1,,3,0
7,15,2,1800000,4,1,1,1,,3,0
5,2,2,2600000,4,2,1,1,,3,0
3,2,2,2700000,3,3,1,1,1,3,0
5,16,1,7000000,1,2,1,1,6,3,0
4,0,2,2300000,1,3,1,1,,3,0
4,0,2,2000000,4,1,1,1,,3,0
9,29,7,1600000,4,1,1,1,,3,0
7,0,2,1600000,4,1,1,1,,3,0
4,1,2,4000000,4,3,1,1,14,3,0
5,10,2,2650000,1,3,1,1,1,3,0
2,11,1,4800000,1,3,1,1,1,3,0
5,20,2,3600000,3,3,1,1,,3,0
5,10,7,8000000,4,3,1,1,14,3,0
3,3,2,4000000,3,3,1,1,4,3,0
5,8,2,6500000,3,3,1,1,1,3,0
1,2,2,3000000,4,2,1,1,1,3,0
9,5,2,1920000,4,3,1,1,14,3,0
9,1,7,2600000,4,1,1,1,,3,0
7,3,2,1600000,4,1,1,1,,3,0
8,5,2,1600000,4,1,1,1,,3,0
2,5,1,4500000,3,2,1,1,1,3,0
2,5,2,2720000,3,2,1,1,1,3,0
5,2,2,0,3,2,1,1,14,3,0
4,29,2,3000000,3,1,1,1,,3,0
3,4,2,2500000,3,2,1,1,,3,0
1,7,2,20000000,3,2,1,1,1,3,0
9,2,6,1500000,4,1,1,1,,3,0
9,2,2,2000000,4,1,1,1,,3,0
2,3,1,5000000,1,3,1,1,9,3,0
3,1,2,3200000,4,3,1,1,1,3,0
2,15,1,3500000,1,2,1,1,1,3,0
5,4,2,2300000,3,1,1,1,1,3,0
3,2,2,1600000,4,2,1,1,,3,0
3,2,2,1680000,3,4,1,1,14,3,0
4,5,2,2300000,1,3,1,1,1,3,0
1,5,2,3200000,4,3,1,1,,3,0
4,1,2,2350000,3,3,1,1,14,3,0
4,0,2,1700000,3,3,1,1,14,3,0
4,10,7,4500000,3,3,1,1,,3,0
1,10,2,4000000,3,2,1,1,1,3,0
9,20,7,1800000,4,2,1,1,,3,0
5,9,2,3500000,4,3,1,1,14,3,0
4,10,2,2000000,4,3,1,1,,3,0
4,3,2,1800000,1,3,1,1,,3,0
1,13,1,4600000,1,3,1,1,1,3,0
5,26,1,7250000,1,3,1,1,1,3,0
2,10,1,3000000,1,3,1,1,1,3,0
9,3,1,2366000,3,3,1,1,,3,0
5,0,2,2500000,4,1,1,1,,3,0
5,0,2,2500000,4,1,1,1,,3,0
4,2,1,2300000,3,3,1,1,,3,0
1,19,1,5750000,1,3,1,1,1,3,0
3,0,2,2550000,3,2,1,1,14,3,0
5,2,2,2500000,1,2,1,1,,3,0
8,4,7,2700000,1,3,1,1,,3,0
4,11,2,2400000,4,3,1,1,7,3,0
7,1,7,1700000,1,4,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
5,0,2,2700000,3,2,1,1,,3,0
2,16,1,20000000,1,3,1,1,14,3,0
1,18,1,15000000,1,3,1,1,1,3,0
3,5,2,2000000,4,4,1,1,,3,0
3,5,2,2500000,1,3,1,1,,3,0
8,5,7,1860000,4,3,1,1,,3,0
7,3,7,4000000,4,1,1,1,,3,0
9,18,6,1000000,4,1,1,1,,3,0
8,10,2,2500000,4,3,1,1,,3,0
9,0,2,1200000,4,3,1,1,,3,0
3,0,2,2000000,4,2,1,1,,3,0
1,4,2,1820000,4,4,1,1,14,3,0
3,6,1,2600000,1,3,1,1,,3,0
8,30,2,2500000,1,2,1,1,,3,0
5,5,2,2000000,4,3,1,1,,3,0
3,22,2,2650000,1,3,1,1,14,3,0
7,11,2,1200000,4,3,1,1,,3,0
7,11,2,1200000,4,1,1,1,,3,0
5,5,7,3400000,4,3,1,1,,3,0
4,15,2,3000000,1,2,1,1,,3,0
5,6,2,3500000,3,3,1,1,,3,0
5,3,2,3200000,3,3,1,1,14,3,0
8,5,2,4500000,3,3,1,1,14,3,0
7,10,7,4000000,4,2,1,1,,3,0
3,20,1,5000000,1,1,1,1,6,3,0
2,13,1,2800000,1,2,1,1,1,2,1
8,3,2,3000000,3,2,1,1,,3,0
8,17,2,2900000,3,1,1,1,,3,0
9,13,7,2200000,4,1,1,1,,3,0
5,22,2,2500000,3,2,1,1,,2,1
3,12,2,4000000,2,3,1,1,14,3,0
5,3,2,2500000,4,2,1,1,,3,0
5,17,2,2800000,1,3,1,1,,3,0
3,2,2,3000000,1,3,1,1,,3,0
9,12,2,2300000,1,1,1,1,,3,0
5,15,2,2500000,2,2,1,1,14,3,0
5,10,1,4500000,1,3,1,1,1,3,0
2,3,2,3150000,3,2,1,1,1,3,0
9,5,2,2500000,1,1,1,1,,3,0
7,8,2,4600000,4,1,1,1,,3,0
7,2,2,3200000,4,2,1,1,,3,0
2,1,2,2500000,1,2,1,1,1,3,0
7,10,2,2000000,4,2,1,1,1,3,0
7,4,2,2000000,4,2,1,1,,3,0
4,1,2,2700000,3,3,1,1,14,3,0
7,22,2,1600000,4,1,1,1,,3,0
9,20,7,2300000,4,1,1,1,,3,0
4,6,2,2300000,1,2,1,1,14,3,0
4,12,2,3500000,1,2,1,1,,3,0
4,1,2,3000000,3,2,1,1,,3,0
7,20,2,6000000,4,1,1,1,,3,0
9,3,6,1400000,4,2,1,1,,3,0
5,5,2,2500000,3,2,1,1,,3,0
5,6,2,3500000,3,2,1,1,,3,0
4,0,2,2800000,3,2,1,1,,3,0
9,1,6,1600000,4,1,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
7,1,2,2800000,4,1,1,1,,3,0
9,18,2,2000000,4,1,1,1,,3,0
8,10,2,3000000,3,2,1,1,,3,0
9,2,7,2100000,4,4,1,1,,3,0
5,1,2,1200000,4,1,1,1,,3,0
9,19,7,1500000,1,2,1,1,,3,0
9,16,6,490000,4,2,1,1,,3,0
3,12,2,4000000,1,3,1,1,,3,0
9,2,7,1700000,1,2,1,1,,3,0
5,14,2,2300000,3,3,1,1,,3,0
9,16,2,600000,4,2,1,1,,3,0
9,4,7,1500000,1,2,1,1,,3,0
9,10,6,800000,4,1,1,1,,3,0
5,2,2,2600000,4,2,1,1,,3,0
9,28,2,2800000,4,1,1,1,,2,1
9,5,6,800000,4,1,1,1,,2,1
7,10,2,3120000,4,1,1,1,,3,0
7,13,2,3120000,4,1,1,1,,3,0
9,10,6,800000,4,1,1,1,,3,0
7,16,2,2600000,4,1,1,1,,3,0
9,10,7,1620000,4,4,1,1,,3,0
8,9,2,2300000,3,2,1,1,,3,0
6,10,2,2000000,4,1,1,1,,3,0
6,1,2,4500000,4,4,1,1,,3,0
9,0,2,1800000,4,1,1,1,,3,0
6,8,2,3500000,4,2,1,1,,3,0
9,2,2,1500000,4,2,1,1,,3,0
9,1,2,3000000,4,1,1,1,,3,0
9,3,2,2500000,4,1,1,1,,3,0
9,0,2,2500000,4,1,1,1,,3,0
9,3,2,1400000,4,1,1,1,,3,0
9,3,2,1400000,4,1,1,1,,3,0
9,5,2,1700000,4,1,1,1,,3,0
9,3,2,1700000,4,1,1,1,,3,0
9,30,2,1200000,4,2,2,1,,3,0
6,5,2,700000,4,2,1,1,,2,1
9,1,6,2900000,4,1,1,1,,3,0
9,0,2,1600000,4,1,1,1,,3,0
9,0,2,3000000,1,1,1,1,,3,0
6,18,2,3600000,4,1,1,1,,3,0
8,1,2,3000000,4,1,1,1,,3,0
9,20,2,3500000,4,1,1,1,,3,0
6,9,2,1000000,4,1,1,1,,2,1
9,0,6,1000000,4,1,1,1,,2,1
6,11,2,1400000,1,1,2,1,,2,1
6,0,2,200000,1,1,2,1,,2,1
9,15,2,1800000,4,1,2,1,,3,0
9,5,2,2500000,4,1,1,1,,3,0
9,17,2,2000000,4,1,1,1,,3,0
9,5,2,500000,4,1,1,1,,1,1
9,0,2,2500000,3,1,1,1,,3,0
9,2,6,1200000,4,2,1,1,,3,0
7,1,2,2450000,1,2,1,1,,3,0
9,2,2,2450000,3,2,1,1,,3,0
9,10,2,3500000,1,1,1,1,,3,0
7,8,2,2000000,4,2,1,1,,3,0
7,10,2,2500000,3,2,1,1,1,3,0
9,8,2,2500000,1,1,1,1,,3,0
5,2,2,1200000,4,2,1,1,,3,0
9,0,2,800000,4,1,1,1,,2,1
4,10,2,2400000,1,2,1,1,,3,0
5,10,2,2050000,3,2,1,1,,3,0
7,2,2,2500000,1,2,1,1,,2,1
